ID,Lat,Long,Name 
L1682,34.1726023,-118.5033673,,default
L1683,34.1742713,-118.482473,,default
L1684,34.1763007,-118.5029097,,default
L1685,34.17844280000001,-118.494828,,default
L1686,34.1784861,-118.4948813,,default
L1687,34.1595673,-118.5034341,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o8DmVb9FEbtUd-6if275hA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.18137&pitch=0&thumbfov=100"" , ""link"")"
L1688,34.15164179999999,-118.4547699,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WBi0Q--I-FIXS5K2JrRHOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.61398&pitch=0&thumbfov=100"" , ""link"")"
L1689,34.1789608,-118.5015412,,default
L1690,34.1810775,-118.4985306,,default
L1691,34.1805462,-118.507047,,default
L1692,34.1819755,-118.4997166,,default
L1693,34.184434,-118.4918705,,default
L1694,34.1840964,-118.5029272,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipNxpU3wwSCj7Flu6a6Q3goZG4FMPXJHCbAtkk30=w408-h544-k-no"" , ""link"")"
L1695,34.1863531,-118.5000815,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipPAv-0n05OvzwkrEVhCNevrIDyttPAZz4jL6TDO=w426-h240-k-no"" , ""link"")"
L1696,34.1829538,-118.4833398,,default
L1697,34.186881,-118.4864419,,default
L1698,34.165232,-118.5272559,,default
L1699,34.1811386,-118.5109377,,default
L1700,34.1949805,-118.4921442,,default
L1701,34.1941002,-118.4907301,,default
L1702,34.1953864,-118.4916424,,default
L1703,34.1961615,-118.4917337,,default
L1704,34.1964685,-118.4920986,,default
L1705,34.19097259999999,-118.4852085,,default
L1706,34.194354,-118.487035,,default
L1707,34.2001067,-118.5095986,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H_diDl7A7J3mb79_1Mx39Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.58191&pitch=0&thumbfov=100"" , ""link"")"
L1708,34.1981974,-118.4914143,,default
L1709,34.1985842,-118.4917793,,default
L1710,34.1946977,-118.4863051,,default
L1711,34.1990063,-118.491688,,default
L1712,34.1949318,-118.4861682,,default
L1713,34.185907,-118.5110973,,default
L1714,34.1857238,-118.5125341,,default
L1715,34.1855749,-118.5128078,,default
L1716,34.1859739,-118.5128078,,default
L1717,34.1853569,-118.5133551,,default
L1718,34.1858004,-118.5155175,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fp2x7du1qWF1A658LwuUsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.431046&pitch=0&thumbfov=100"" , ""link"")"
L1719,34.1906275,-118.4910494,,default
L1720,34.1670255,-118.5320812,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=24GNAFcQRR4ZqLJDn2Prhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.10164&pitch=0&thumbfov=100"" , ""link"")"
L1721,34.1691137,-118.5311145,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G_sAiX66vEZ3k8Vm6qbpcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.5809&pitch=0&thumbfov=100"" , ""link"")"
L1722,34.1688637,-118.5342756,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WXpgxDpcmhfgeFhtg-J1Fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.56042&pitch=0&thumbfov=100"" , ""link"")"
L1723,34.1697066,-118.534449,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rdb0bTSpkRUApkSKDswgjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.76361&pitch=0&thumbfov=100"" , ""link"")"
L1724,34.1692909,-118.5348707,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KPbXq4A8scT2M-RiF21CSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.9831&pitch=0&thumbfov=100"" , ""link"")"
L1725,34.1709616,-118.5331142,,default
L1726,34.1703355,-118.5410493,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Xf5wH0_0jZ41NAbe2W5keA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.79008&pitch=0&thumbfov=100"" , ""link"")"
L1727,34.1789185,-118.5317356,,default
L1728,34.172526,-118.54277,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uLwi22DS7Pno9ylBp86IEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.0392&pitch=0&thumbfov=100"" , ""link"")"
L1729,34.1801831,-118.5341528,,default
L1730,34.1787628,-118.5386677,,default
L1731,34.1801353,-118.5370259,,default
L1732,34.1805747,-118.5381204,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-Rrq8ecfn39BjPp48xc-jA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.65593&pitch=0&thumbfov=100"" , ""link"")"
L1733,33.889999,-118.3097246,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_-bz42Tkm45epsfwL1k2UQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.25833&pitch=0&thumbfov=100"" , ""link"")"
L1734,33.8904566,-118.3079182,,default
L1735,33.8876358,-118.3053551,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=emPoEqH6BL9rEUJOQDYidg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.511972&pitch=0&thumbfov=100"" , ""link"")"
L1736,33.88707890000001,-118.3056838,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-CrWikNJt0SHg4_weZm28Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.63066&pitch=0&thumbfov=100"" , ""link"")"
L1737,33.9029692,-118.3088428,,default
L1738,33.8821638,-118.3271283,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YybL6OR0uusXY9vZejRNLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.98798&pitch=0&thumbfov=100"" , ""link"")"
L1739,33.8831053,-118.3277482,,default
L1740,33.8819267,-118.3274632,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B4uIbYqIr8cIL4yrgFap-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.80118&pitch=0&thumbfov=100"" , ""link"")"
L1741,33.8813875,-118.3275655,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dp5CL1ynrJQsmwDnJPx_zw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.75555&pitch=0&thumbfov=100"" , ""link"")"
L1742,33.8813733,-118.3276033,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMB_nG1KOmPfW2RuxwZixMa08qRb9nH96KfqkTF=w408-h306-k-no"" , ""link"")"
L1743,33.8821864,-118.3299856,,default
L1744,33.8826525,-118.3321368,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IIhLQmsqOP0DIF56yrzZmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.6302&pitch=0&thumbfov=100"" , ""link"")"
L1745,33.8870618,-118.332771,,default
L1746,33.8868589,-118.3355106,,default
L1747,33.8716012,-118.335465,,default
L1748,33.9014532,-118.2857227,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipOGCHFAsavqnRcDoKY4GDUFcmOgFnX6bRWhhaT5=w426-h240-k-no"" , ""link"")"
L1749,33.8605735,-118.3084775,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yhuk_16dvkDuxdco-WHorw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.26168&pitch=0&thumbfov=100"" , ""link"")"
L1750,33.8530663,-118.3128615,,default
L1751,33.8470869,-118.3130442,,default
L1752,33.8611279,-118.3187981,,default
L1753,33.8517704,-118.316395,,default
L1754,33.9226635,-118.3261378,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipNOx6LE1RIK9Su4h3S2VlD-Wsf2sUzIHBtpuUxS=w408-h593-k-no"" , ""link"")"
L1755,33.9241585,-118.3282961,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B6pxVyJjRkzwdVWtLtCcqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.7175&pitch=0&thumbfov=100"" , ""link"")"
L1756,33.9243482,-118.3283979,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipNj4rvJOi5BPT4a5wPvWiinCHklTXnb3I8PS2On=w408-h544-k-no"" , ""link"")"
L1757,33.9312005,-118.3331855,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RLRUhoye3wQmjGj5d1e29g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.3603768&pitch=0&thumbfov=100"" , ""link"")"
L1758,33.9302311,-118.3354193,,default
L1759,33.9300775,-118.3082267,,default
L1760,34.1482369,-118.2577434,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9ZjvK6GpM1EVIB5AlUTy5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.860763&pitch=0&thumbfov=100"" , ""link"")"
L1761,34.147181,-118.2515124,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1PChKLKxKNnaw_D7EodVqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.80893&pitch=0&thumbfov=100"" , ""link"")"
L1762,34.1525498,-118.257744,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WkbFSOysiLPk12BtDrnqMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.38968&pitch=0&thumbfov=100"" , ""link"")"
L1763,34.1473098,-118.2571841,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zCtsRLPecAQyFdutpgJuMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.54516&pitch=0&thumbfov=100"" , ""link"")"
L1764,34.1535771,-118.2566483,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vFdBJ1UWDegZZgPBPB-ZFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.2731&pitch=0&thumbfov=100"" , ""link"")"
L1765,34.1495528,-118.258867,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hQr7l7IbkZ8NdlDJhXnaMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.84737&pitch=0&thumbfov=100"" , ""link"")"
L1766,34.15381000000001,-118.2563793,,default
L1767,34.1542751,-118.2543629,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bfba7QMyvldRQ5Fk7C4bvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.2782&pitch=0&thumbfov=100"" , ""link"")"
L1768,34.1532206,-118.2575046,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kM1huxyZIjofjVXAimdHNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.384298&pitch=0&thumbfov=100"" , ""link"")"
L1769,34.1523014,-118.2584639,,default
L1770,34.1536774,-118.2569564,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vFdBJ1UWDegZZgPBPB-ZFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.2731&pitch=0&thumbfov=100"" , ""link"")"
L1771,34.1526122,-118.2583443,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MaGIa5pF7OWzkOrrgmyWQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.047066&pitch=0&thumbfov=100"" , ""link"")"
L1772,34.15290580000001,-118.2581201,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=au2GwA97eBwzZApkIMlRVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.25638&pitch=0&thumbfov=100"" , ""link"")"
L1773,34.1545468,-118.2540319,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=amMcpq3BZfRW4tMSg4ZsGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.87558&pitch=0&thumbfov=100"" , ""link"")"
L1774,34.1542969,-118.255985,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wrPE5OaPzLfHMLcCfLWvGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.16183&pitch=0&thumbfov=100"" , ""link"")"
L1775,34.1542083,-118.2562712,,default
L1776,34.1459777,-118.2524276,,default
L1777,34.1541097,-118.2567683,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XTWozz73K05uR4IMQlhNng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.6168&pitch=0&thumbfov=100"" , ""link"")"
L1778,34.1537018,-118.2574992,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8EtQaYITKeT8WXcWcHCUPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.517654&pitch=0&thumbfov=100"" , ""link"")"
L1779,34.152458,-118.25888,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M-TvUC8zzosAxe1XP5ZcBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.55695&pitch=0&thumbfov=100"" , ""link"")"
L1780,34.1502176,-118.2541144,,default
L1781,34.1502493,-118.2540328,,default
L1782,34.1498157,-118.2541819,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4_HoD774MO8rvB2PQZaacg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.58838&pitch=0&thumbfov=100"" , ""link"")"
L1783,34.149145,-118.2539162,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cgN8Eex7T3BiCgWLrqje4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.09129&pitch=0&thumbfov=100"" , ""link"")"
L1784,34.1504873,-118.2560888,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMp_bulnZNsbCSf2Ydcf3kewkE8FWNw8vjQWSj4=w408-h544-k-no"" , ""link"")"
L1785,34.1493217,-118.2560616,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=giO2S47QW3jmgAdDVwSgdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.7007&pitch=0&thumbfov=100"" , ""link"")"
L1786,34.152067,-118.254349,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bT7kRgJ6Zb_Wle4udqTRoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.9708&pitch=0&thumbfov=100"" , ""link"")"
L1787,34.1520591,-118.2545457,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bT7kRgJ6Zb_Wle4udqTRoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.50366&pitch=0&thumbfov=100"" , ""link"")"
L1788,34.1506593,-118.2565714,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SRl5OQT6GtExMTrO4br5BA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.36642&pitch=0&thumbfov=100"" , ""link"")"
L1789,34.1489653,-118.2562375,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=npx_sAD6JQje8b3Md0uyfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.85093&pitch=0&thumbfov=100"" , ""link"")"
L1790,34.14855389999999,-118.2561487,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LFOsan-80CTmaT4K6Z78Gw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.926765&pitch=0&thumbfov=100"" , ""link"")"
L1791,34.1505156,-118.250877,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4b5N-Q6vA_NIy45TCqmuPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.35278&pitch=0&thumbfov=100"" , ""link"")"
L1792,34.15291510000001,-118.2542214,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=26oaeyKc7gn3QLFtuLGf_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.98401&pitch=0&thumbfov=100"" , ""link"")"
L1793,34.1474703,-118.2541134,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RAkTT_FJg4P5t0GKsDLm6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.11868&pitch=0&thumbfov=100"" , ""link"")"
L1794,34.14774729999999,-118.2558445,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9_xqeUGJ03gScrDq2piaEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.4312&pitch=0&thumbfov=100"" , ""link"")"
L1795,34.1482847,-118.2515351,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NipnEgjZ0PLzc0Vvj5gaGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.54358&pitch=0&thumbfov=100"" , ""link"")"
L1796,34.1473111,-118.2540573,,default
L1797,34.1471992,-118.2557336,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipP-9BxPyE5Q5IRMM_ghyQ7GYo10bFDSlBvcjTYx=w426-h240-k-no"" , ""link"")"
L1798,34.153795,-118.2539213,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Xhhv6beH7BINA2mQexEIHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.28294&pitch=0&thumbfov=100"" , ""link"")"
L1799,34.1454449,-118.2552426,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMWACANVYuN47Q9_w_10F0LWsiUIyR8Jp7LpnGl=w408-h306-k-no"" , ""link"")"
L1800,34.1430939,-118.2542981,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZXVXRDBkbG73_w-cJ3soRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.64134&pitch=0&thumbfov=100"" , ""link"")"
L1801,34.1435804,-118.2551026,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EQIfcSD-N7UKqfBK5hGE1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.74753&pitch=0&thumbfov=100"" , ""link"")"
L1802,34.14207500000001,-118.2536361,,default
L1803,34.144886,-118.2568129,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipP_HQBtse3XXmkJBBu9KPWGfuFAFxYsn4k2BXSA=w408-h544-k-no"" , ""link"")"
L1804,34.1483803,-118.2472972,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SRdUUkjt50OKfGq1mVglDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.6275&pitch=0&thumbfov=100"" , ""link"")"
L1805,34.1487877,-118.2466041,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3Oe6tg5k3WiveS3j0c5bpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.4998&pitch=0&thumbfov=100"" , ""link"")"
L1806,34.1475401,-118.2478458,,default
L1807,34.1471069,-118.2497736,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u9YOCU1mXnYZ9upnFvQWtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.11022&pitch=0&thumbfov=100"" , ""link"")"
L1808,34.1462368,-118.2492006,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SCDHbdKznzQGuMFHegpUDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.19473&pitch=0&thumbfov=100"" , ""link"")"
L1809,34.146528,-118.24465,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=weeKLrGAUH7vIZUdcm-msg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.05786&pitch=0&thumbfov=100"" , ""link"")"
L1810,34.1514008,-118.2447648,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sdSJD0rDafmLw_kAtDZSZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.70793&pitch=0&thumbfov=100"" , ""link"")"
L1811,34.1450938,-118.2522688,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=07YFgLVGbjTosSH3TNO1iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.0519&pitch=0&thumbfov=100"" , ""link"")"
L1812,34.1451769,-118.2535971,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d7Ux28fWQVGKgFbD9ecHaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.699696&pitch=0&thumbfov=100"" , ""link"")"
L1813,34.1446217,-118.2542788,,default
L1814,34.144851,-118.2590231,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMb67EI0DLbcPSTK6uTPfPx3Twb5Cm1tsK6w_Bs=w426-h240-k-no"" , ""link"")"
L1815,34.1433314,-118.2596426,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7ykfEUrfQLxcmOk2NUIwDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.57895&pitch=0&thumbfov=100"" , ""link"")"
L1816,34.14370359999999,-118.260716,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fYnQQKeBsI4L3xwCNxs42w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.01068&pitch=0&thumbfov=100"" , ""link"")"
L1817,34.147308,-118.2628938,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xjBUIaZ74xrpHwYAFqjYmA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.30579&pitch=0&thumbfov=100"" , ""link"")"
L1818,34.1581995,-118.2575933,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r-rbfwzY17Z3IowpQkbjsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.39479&pitch=0&thumbfov=100"" , ""link"")"
L1819,34.1596302,-118.2544137,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=az5bZ3MFOfsVL_ZQSd0jNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.71442&pitch=0&thumbfov=100"" , ""link"")"
L1820,34.1600147,-118.2568429,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tAI6PnCD6InxIgb9l-JNwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.34415&pitch=0&thumbfov=100"" , ""link"")"
L1821,34.1531191,-118.2614332,,default
L1822,34.162089,-118.2556107,,default
L1823,34.1555577,-118.2543508,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AGy5SoRQhKuaSsFPoqJlkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.72244&pitch=0&thumbfov=100"" , ""link"")"
L1824,34.1549014,-118.2541289,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yS87xiETc0_qAaGlqAGBAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.040817&pitch=0&thumbfov=100"" , ""link"")"
L1825,34.1575493,-118.253886,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GZNOOMVq39CPfk0rRY4Hxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.53821&pitch=0&thumbfov=100"" , ""link"")"
L1826,34.1577998,-118.2534409,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GZNOOMVq39CPfk0rRY4Hxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.81938&pitch=0&thumbfov=100"" , ""link"")"
L1827,34.155649,-118.258498,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bq3DI3zwu2Dvfx541E_YOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.2532&pitch=0&thumbfov=100"" , ""link"")"
L1828,34.1554807,-118.2588243,,default
L1829,34.1461562,-118.283541,,default
L1830,34.1442056,-118.2723612,,default
L1831,34.1610177,-118.2739997,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=He2inK0U50PFDYBPqcaPDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.611321&pitch=0&thumbfov=100"" , ""link"")"
L1832,34.1554138,-118.2738066,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l3GsuILv9APD6DSDXjz6pw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.81725&pitch=0&thumbfov=100"" , ""link"")"
L1833,34.1587221,-118.2622097,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ajjx6YfD6c_AMgiSGVqn1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.608503&pitch=0&thumbfov=100"" , ""link"")"
L1834,34.1619421,-118.2867072,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F_RHQov9iE8BniXGvfO6Xg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.777761&pitch=0&thumbfov=100"" , ""link"")"
L1835,34.15539589999999,-118.2629184,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Mycd1BtPKjQyiM62B2rfxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.72522&pitch=0&thumbfov=100"" , ""link"")"
L1836,34.1610495,-118.2879257,,default
L1837,34.1485887,-118.2805265,,default
L1838,34.1475514,-118.2709584,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7nIOXIxVyQy9L1k3rUR1tg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.01721&pitch=0&thumbfov=100"" , ""link"")"
L1839,34.1009852,-117.7738941,,default
